r,tau,v
1.87,0.3,0.006561067366777634
1.8800000000000001,0.3,0.006346132053623492
1.8900000000000001,0.3,0.006138667405415196
1.9000000000000001,0.3,0.005938401753076505
1.9100000000000001,0.3,0.005745074150244623
1.92,0.3,0.005558433891315946
1.93,0.3,0.005378240056402128
1.94,0.3,0.0052042610812680235
1.95,0.3,0.005036274350480543
1.96,0.3,0.004874065812131961
1.97,0.3,0.004717429612669184
1.98,0.3,0.004566167750455655
1.99,0.3,0.004420089746845866
2.0,0.3,0.004279012333621738
2.0100000000000002,0.3,0.004142759155765691
2.02,0.3,0.00401116048860572
2.0300000000000002,0.3,0.0038840529684658915
2.04,0.3,0.003761279336014795
2.05,0.3,0.0036426881915680477
2.06,0.3,0.0035281337616627213
2.07,0.3,0.0034174756762674857
2.08,0.3,0.003310578756050104
2.09,0.3,0.003207312809142613
2.1,0.3,0.003107552436907336
2.11,0.3,0.0030111768482296427
2.12,0.3,0.002918069681905405
2.13,0.3,0.002828118836694166
2.14,0.3,0.0027412163086619665
2.15,0.3,0.0026572580354584413
2.16,0.3,0.0025761437471874746
2.17,0.3,0.0024977768235458974
2.18,0.3,0.0024220641569404474
2.19,0.3,0.0023489160212930155
2.2,0.3,0.002278245946276957
2.21,0.3,0.0022099705967266793
2.22,0.3,0.0021440096569881927
2.23,0.3,0.0020802857199894768
2.24,0.3,0.0020187241808130117
2.25,0.3,0.0019592531345757848
2.2600000000000002,0.3,0.001901803278422796
2.27,0.3,0.0018463078174608275
2.2800000000000002,0.3,0.001792702374458016
2.29,0.3,0.0017409249031460274
2.3000000000000003,0.3,0.0016909156049767777
2.31,0.3,0.0016426168491814918
2.32,0.3,0.0015959730959956642
2.33,0.3,0.0015509308229231067
2.34,0.3,0.001507438453906068
2.35,0.3,0.0014654462912871617
2.36,0.3,0.00142490645044451
2.37,0.3,0.001385772797006184
2.38,0.3,0.001348000886522759
2.39,0.3,0.0013115479065065802
2.4,0.3,0.0012763726207471362
2.41,0.3,0.0012424353158146766
2.42,0.3,0.001209697749656036
2.43,0.3,0.001178123102213963
2.44,0.3,0.0011476759279864751
2.45,0.3,0.0011183221104530646
2.46,0.3,0.0010900288182922838
2.47,0.3,0.0010627644633361692
2.48,0.3,0.0010364986601855742
2.49,0.3,0.0010112021874302006
2.5,0.3,0.0009868469504154607
2.5100000000000002,0.3,0.0009634059454927697
2.52,0.3,0.0009408532257185833
2.5300000000000002,0.3,0.0009191638679384315
2.54,0.3,0.0008983139412143023
2.5500000000000003,0.3,0.0008782804765452284
2.56,0.3,0.0008590414378584967
2.57,0.3,0.0008405756942144227
2.58,0.3,0.0008228629931980876
2.59,0.3,0.0008058839354668181
2.6,0.3,0.0007896199504182935
2.61,0.3,0.0007740532729687689
2.62,0.3,0.0007591669213995193
2.63,0.3,0.0007449446762428286
2.64,0.3,0.0007313710601820333
2.65,0.3,0.0007184313189278202
2.66,0.3,0.0007061114029994421
2.67,0.3,0.0006943979503214745
2.68,0.3,0.0006832782695098443
2.69,0.3,0.0006727403236427274
2.7,0.3,0.0006627727142035601
2.71,0.3,0.0006533646647483924
2.72,0.3,0.0006445060036202051
2.73,0.3,0.0006361871447533864
2.74,0.3,0.000628399065202049
2.75,0.3,0.0006211332774705262
2.7600000000000002,0.3,0.000614381793994104
2.77,0.3,0.0006081370801605526
2.7800000000000002,0.3,0.0006023919910240155
2.79,0.3,0.0005971396853080514
2.8000000000000003,0.3,0.0005923735083620732
2.81,0.3,0.0005880868334435476
2.82,0.3,0.0005842728480356645
2.83,0.3,0.0005809242689989455
2.84,0.3,0.0005780329674232838
2.85,0.3,0.0005755894815401532
2.86,0.3,0.0005735823946668703
2.87,0.3,0.0005719975561659917
2.88,0.3,0.0005708171285887878
2.89,0.3,0.0005700184564998529
2.9,0.3,0.0005695727760424699
2.91,0.3,0.0005694438253187714
2.92,0.3,0.0005695864827000063
2.93,0.3,0.0005699456655540008
2.94,0.3,0.0005704558822945126
2.95,0.3,0.0005710420690034921
2.96,0.3,0.0005716226885965803
2.97,0.3,0.0005721165659264589
2.98,0.3,0.0005724556283094912
2.99,0.3,0.0005726066840436697
3.0,0.3,0.0005726066840436697
0.0,0.4,0.0
0.01,0.4,0.004084148121259952
0.02,0.4,0.008166221129100776
0.03,0.4,0.012243726919614667
0.04,0.4,0.01631428666535686
0.05,0.4,0.020375536410705147
0.06,0.4,0.02442511554193141
0.07,0.4,0.028460664136094205
0.08,0.4,0.032479822430699766
0.09,0.4,0.03648023096672932
0.1,0.4,0.040459530972494925
0.11,0.4,0.0444153648373892
0.12,0.4,0.04834537662062478
0.13,0.4,0.05224721257706031
0.14,0.4,0.05611852169744658
0.15,0.4,0.05995695626681314
0.16,0.4,0.06376017244729916
0.17,0.4,0.06752583089262147
0.18,0.4,0.07125159740150852
0.19,0.4,0.07493514361726551
0.2,0.4,0.07857414778037435
0.21,0.4,0.08216629554075007
0.22,0.4,0.08570928083604323
0.23,0.4,0.08920080684219382
0.24,0.4,0.0926385870022938
0.25,0.4,0.0960203461397428
0.26,0.4,0.09934382166162184
0.27,0.4,0.10260676485818675
0.28,0.4,0.10580694230441895
0.29,0.4,0.10894213736958831
0.3,0.4,0.1120101518408359
0.31,0.4,0.11500880766683405
0.32,0.4,0.11793594882764034
0.33,0.4,0.12078944333692397
0.34,0.4,0.12356718538277014
0.35000000000000003,0.4,0.12626709761330124
0.36,0.4,0.1288871335733421
0.37,0.4,0.1314252802983384
0.38,0.4,0.13387956107163188
0.39,0.4,0.1362480383510851
0.4,0.4,0.13852881687082164
0.41000000000000003,0.4,0.1407200469235781
0.42,0.4,0.14281992782877118
0.43,0.4,0.14482671159086452
0.44,0.4,0.14673870675199227
0.45,0.4,0.14855428244197336
0.46,0.4,0.1502718726278453
0.47000000000000003,0.4,0.1518899805638257
0.48,0.4,0.1534071834411335
0.49,0.4,0.15482213723534646
0.5,0.4,0.15613358174687975
0.51,0.4,0.1573403458277427
0.52,0.4,0.15844135278492133
0.53,0.4,0.15943562594747837
0.54,0.4,0.16032229438079512
0.55,0.4,0.16110059872722424
0.56,0.4,0.16176989714781248
0.5700000000000001,0.4,0.16232967133466866
0.58,0.4,0.16277953255800712
0.59,0.4,0.1631192277059722
0.6,0.4,0.16334864526907916
0.61,0.4,0.1634678212145771
0.62,0.4,0.163476944689442
0.63,0.4,0.1633763634841323
0.64,0.4,0.16316658918295962
0.65,0.4,0.1628483019211368
0.66,0.4,0.16242235466357222
0.67,0.4,0.1618897769166197
0.68,0.4,0.1612517777815254
0.6900000000000001,0.4,0.1605097482576873
0.7000000000000001,0.4,0.15966526270532286
0.71,0.4,0.1587200793810835
0.72,0.4,0.15767613996682162
0.73,0.4,0.15653556802129873
0.74,0.4,0.15530066629724107
0.75,0.4,0.1539739128817086
0.76,0.4,0.15255795613616427
0.77,0.4,0.1510556084334603
0.78,0.4,0.14946983871176936
0.79,0.4,0.14780376388954106
0.8,0.4,0.1460606392100774
0.81,0.4,0.14424384760831546
0.8200000000000001,0.4,0.14235688821490278
0.8300000000000001,0.4,0.14040336413261298
0.84,0.4,0.1383869696366472
0.85,0.4,0.1363114769624896
0.86,0.4,0.13418072285217106
0.87,0.4,0.13199859503152
0.88,0.4,0.12976901878717723
0.89,0.4,0.12749594380288956
0.9,0.4,0.12518333140036636
0.91,0.4,0.12283514231137461
0.92,0.4,0.12045532508574504
0.93,0.4,0.1180478052155231
0.9400000000000001,0.4,0.1156164750297729
0.9500000000000001,0.4,0.1131651843886628
0.96,0.4,0.11069773218045494
0.97,0.4,0.10821785860189155
0.98,0.4,0.10572923818197318
0.99,0.4,0.1032354734918712
1.0,0.4,0.1007400894701437
1.01,0.4,0.09824652828271904
1.02,0.4,0.09575814463137117
1.03,0.4,0.09327820142249321
1.04,0.4,0.09080986570965165
1.05,0.4,0.08835620482840009
1.06,0.4,0.08592018264973461
1.07,0.4,0.08350465588893857
1.08,0.4,0.08111237041901269
1.09,0.4,0.07874595755190418
1.1,0.4,0.07640793026588301
1.11,0.4,0.07410067937329332
1.12,0.4,0.07182646963894657
1.1300000000000001,0.4,0.06958743587530933
1.1400000000000001,0.4,0.0673855790558552
1.1500000000000001,0.4,0.0652227625020372
1.16,0.4,0.06310070821194433
1.17,0.4,0.061020993409331224
1.18,0.4,0.058985047399979985
1.19,0.4,0.05699414882793952
1.2,0.4,0.055049423426756554
1.21,0.4,0.05315184236014269
1.22,0.4,0.05130222124254271
1.23,0.4,0.0495012199226356
1.24,0.4,0.04774934310219546
1.25,0.4,0.046046941849022145
1.26,0.4,0.044394216046332126
1.27,0.4,0.042791217802469944
1.28,0.4,0.04123785582476837
1.29,0.4,0.03973390074038229
1.3,0.4,0.03827899132587756
1.31,0.4,0.036872641586828306
1.32,0.4,0.03551424860957976
1.33,0.4,0.034203101090200264
1.34,0.4,0.03293838843119196
1.35,0.4,0.031719210285151477
1.36,0.4,0.030544586416677854
1.37,0.4,0.02941346674952981
1.3800000000000001,0.4,0.028324741465488554
1.3900000000000001,0.4,0.02727725102436067
1.4000000000000001,0.4,0.02626979598090464
1.41,0.4,0.02530114648377329
1.42,0.4,0.024370051353366475
1.43,0.4,0.02347524664929758
1.44,0.4,0.022615463653364087
1.45,0.4,0.0217894362099515
1.46,0.4,0.020995907382049553
1.47,0.4,0.020233635397091124
1.48,0.4,0.019501398872042084
1.49,0.4,0.018798001321286978
1.5,0.4,0.01812227496345161
1.51,0.4,0.017473083854260406
1.52,0.4,0.016849326381576758
1.53,0.4,0.01624993716599169
1.54,0.4,0.015673888415591888
1.55,0.4,0.015120190787081636
1.56,0.4,0.014587893807236609
1.57,0.4,0.014076085909050323
1.58,0.4,0.013583894135991925
1.59,0.4,0.013110483565786892
1.6,0.4,0.01265505650228704
1.61,0.4,0.012216851480508332
1.62,0.4,0.011795142125980849
1.6300000000000001,0.4,0.011389235905365766
1.6400000000000001,0.4,0.010998472801016066
1.6500000000000001,0.4,0.010622223937889063
1.6600000000000001,0.4,0.010259890187116103
1.67,0.4,0.009910900766621654
1.68,0.4,0.009574711855580724
1.69,0.4,0.00925080523621412
1.7,0.4,0.0089386869734744
1.71,0.4,0.00863788614057549
1.72,0.4,0.008347953596081384
1.73,0.4,0.008068460816338083
1.74,0.4,0.007798998785455909
1.75,0.4,0.007539176943697313
1.76,0.4,0.00728862219410112
1.77,0.4,0.007046977966309526
1.78,0.4,0.006813903335955361
1.79,0.4,0.006589072197470822
1.8,0.4,0.006372172487896823
1.81,0.4,0.006162905459018747
1.82,0.4,0.005960984995092221
1.83,0.4,0.005766136973351079
1.84,0.4,0.005578098664542988
1.85,0.4,0.005396618170787342
1.86,0.4,0.005221453898178345
1.87,0.4,0.0050523740616466375
1.8800000000000001,0.4,0.0048891562197647285
1.8900000000000001,0.4,0.004731586837316766
1.9000000000000001,0.4,0.004579460873596231
1.9100000000000001,0.4,0.004432581394559253
1.92,0.4,0.004290759207085406
1.93,0.4,0.004153812513749491
1.94,0.4,0.004021566586632445
1.95,0.4,0.003893853458830905
1.96,0.4,0.0037705116324205064
1.97,0.4,0.003651385801756283
1.98,0.4,0.003536326591050935
1.99,0.4,0.0034251903053072784
2.0,0.4,0.003317838693728187
2.0100000000000002,0.4,0.003214138724805557
2.02,0.4,0.003113962372361046
2.0300000000000002,0.4,0.003017186411866559
2.04,0.4,0.0029236922264275897
2.05,0.4,0.002833365621859664
2.06,0.4,0.002746096650331618
2.07,0.4,0.0026617794420911935
2.08,0.4,0.0025803120448280935
2.09,0.4,0.0025015962702471632
2.1,0.4,0.0024255375474707005
2.11,0.4,0.0023520447829043674
2.12,0.4,0.002281030226241714
2.13,0.4,0.002212409342275467
2.14,0.4,0.0021461006882322006
2.15,0.4,0.002082025796357456
2.16,0.4,0.0020201090614939458
2.17,0.4,0.00196027763339958
2.18,0.4,0.0019024613135904872
2.19,0.4,0.0018465924564896095
2.2,0.4,0.0017926058746802938
2.21,0.4,0.0017404387480706772
2.22,0.4,0.0016900305367935455
2.23,0.4,0.0016413228976771355
2.24,0.4,0.0015942596041163372
2.25,0.4,0.0015487864692027775
2.2600000000000002,0.4,0.0015048512719591308
2.27,0.4,0.0014624036865527965
2.2800000000000002,0.4,0.0014213952143569807
2.29,0.4,0.0013817791187322379
2.3000000000000003,0.4,0.0013435103624207542
2.31,0.4,0.00130654554743361
2.32,0.4,0.001270842857331401
2.33,0.4,0.001236362001801864
2.34,0.4,0.0012030641634330176
2.35,0.4,0.0011709119465979614
2.36,0.4,0.0011398693283565108
2.37,0.4,0.001109901611310534
2.38,0.4,0.0010809753783158089
2.39,0.4,0.0010530584489840454
2.4,0.4,0.0010261198379066217
2.41,0.4,0.001000129714533645
2.42,0.4,0.0009750593646352528
2.43,0.4,0.0009508811532959992
2.44,0.4,0.0009275684893774257
2.45,0.4,0.000905095791397085
2.46,0.4,0.0008834384547618657
2.47,0.4,0.0008625728203215449
2.48,0.4,0.0008424761441819418
2.49,0.4,0.0008231265687400234
2.5,0.4,0.0008045030948918303
2.5100000000000002,0.4,0.0007865855553708908
2.52,0.4,0.0007693545891934889
2.5300000000000002,0.4,0.0007527916171607743
2.54,0.4,0.0007368788183882289
2.5500000000000003,0.4,0.0007215991078230088
2.56,0.4,0.0007069361147375612
2.57,0.4,0.0006928741621493272
2.58,0.4,0.0006793982471482333
2.59,0.4,0.0006664940221036488
2.6,0.4,0.0006541477767145414
2.61,0.4,0.0006423464208773459
2.62,0.4,0.0006310774683307968
2.63,0.4,0.0006203290210135594
2.64,0.4,0.0006100897540770224
2.65,0.4,0.0006003489014633971
2.66,0.4,0.0005910962419073114
2.67,0.4,0.0005823220851784773
2.68,0.4,0.0005740172583085793
2.69,0.4,0.000566173091445371
2.7,0.4,0.0005587814028240523
2.71,0.4,0.0005518344821717385
2.72,0.4,0.0005453250715896246
2.73,0.4,0.0005392463426476595
2.74,0.4,0.0005335918679816376
2.75,0.4,0.0005283555851364366
2.7600000000000002,0.4,0.0005235317497025889
2.77,0.4,0.0005191148739274823
2.7800000000000002,0.4,0.0005150996459290378
2.79,0.4,0.0005114808233904965
2.8000000000000003,0.4,0.0005082530941512757
2.81,0.4,0.0005054108944943415
2.82,0.4,0.0005029481742341289
2.83,0.4,0.0005008580960614458
2.84,0.4,0.0004991326553101881
2.85,0.4,0.0004977622058038425
2.86,0.4,0.0004967348783415616
2.87,0.4,0.0004960358818354758
2.88,0.4,0.0004956466845017981
2.89,0.4,0.0004955440861681711
2.9,0.4,0.0004956992157453543
2.91,0.4,0.000496076524662978
2.92,0.4,0.0004966329036883839
2.93,0.4,0.0004973171354026844
2.94,0.4,0.0004980700189490137
2.95,0.4,0.0004988256826377662
2.96,0.4,0.0004995148534169334
2.97,0.4,0.0005000712061891092
2.98,0.4,0.0005004424039551126
2.99,0.4,0.0005006081045020708
3.0,0.4,0.0005006081045020708
0.0,0.5,0.0
0.01,0.5,0.0036829821608772217
0.02,0.5,0.007363967973325516
0.03,0.5,0.011040558845787658
0.04,0.5,0.014710464694741507
0.05,0.5,0.01837140933998864
0.06,0.5,0.022021119451712513
0.07,0.5,0.025657322034418912
0.08,0.5,0.029277743950166458
0.09,0.5,0.03288011209025244
0.1,0.5,0.03646215378011633
0.11,0.5,0.04002159727300158
0.12,0.5,0.04355617228035301
0.13,0.5,0.047063610522616754
0.14,0.5,0.05054164629886278
0.15,0.5,0.053988017079864184
0.16,0.5,0.05740046413181062
0.17,0.5,0.06077673317873415
0.18,0.5,0.06411457511189038
0.19,0.5,0.0674117467542197
0.2,0.5,0.07066601168779235
0.21,0.5,0.07387514115190787
0.22,0.5,0.07703691501933946
0.23,0.5,0.08014912285807885
0.24,0.5,0.08320956508584884
0.25,0.5,0.08621605422463677
0.26,0.5,0.08916641626250532
0.27,0.5,0.0920584921299845
0.28,0.5,0.09489013929844428
0.29,0.5,0.09765923350794642
0.3,0.5,0.10036367063218456
0.31,0.5,0.10300136868824324
0.32,0.5,0.10557026999902727
0.33,0.5,0.10806834351631439
0.34,0.5,0.11049358731245981
0.35000000000000003,0.5,0.11284403124881727
0.36,0.5,0.11511773982892273
0.37,0.5,0.11731281524441967
0.38,0.5,0.11942740062149938
0.39,0.5,0.12145968347536411
0.4,0.5,0.1234078993797741
0.41000000000000003,0.5,0.12527033585814543
0.42,0.5,0.12704533650185737
0.43,0.5,0.1287313053203558
0.44,0.5,0.1303267113263218
0.45,0.5,0.13183009335747953
0.46,0.5,0.1332400651345512
0.47000000000000003,0.5,0.1345553205523681
0.48,0.5,0.13577463919814825
0.49,0.5,0.13689689208741052
0.5,0.5,0.13792104760385598
0.51,0.5,0.13884617762476864
0.52,0.5,0.13967146380806364
0.53,0.5,0.14039620401097527
0.54,0.5,0.14101981880358447
0.55,0.5,0.14154185803294178
0.56,0.5,0.14196200738553938
0.5700000000000001,0.5,0.1422800948874081
0.58,0.5,0.1424960972723217
0.59,0.5,0.14261014613975553
0.6,0.5,0.14262253381553305
0.61,0.5,0.1425337188199269
0.62,0.5,0.1423443308407059
0.63,0.5,0.14205517510269244
0.64,0.5,0.1416672360212916
0.65,0.5,0.14118168002569337
0.66,0.5,0.1405998574385051
0.67,0.5,0.13992330330301758
0.68,0.5,0.13915373705739298
0.6900000000000001,0.5,0.13829306096725938
0.7000000000000001,0.5,0.13734335724453034
0.71,0.5,0.1363068838007706
0.72,0.5,0.13518606860779997
0.73,0.5,0.13398350266597372
0.74,0.5,0.13270193161092766
0.75,0.5,0.13134424602148848
0.76,0.5,0.12991347052376284
0.77,0.5,0.12841275181766984
0.78,0.5,0.12684534578099382
0.79,0.5,0.12521460383092756
0.8,0.5,0.12352395874274723
0.81,0.5,0.12177691013861247
0.8200000000000001,0.5,0.1199770098657204
0.8300000000000001,0.5,0.1181278474817939
0.84,0.5,0.11623303605712586
0.85,0.5,0.11429619848655656
0.86,0.5,0.11232095448272787
0.87,0.5,0.11031090839480616
0.88,0.5,0.1082696379660206
0.89,0.5,0.10620068411038122
0.9,0.5,0.10410754175533041
0.91,0.5,0.10199365176432122
0.92,0.5,0.09986239392272303
0.93,0.5,0.09771708094311474
0.9400000000000001,0.5,0.09556095342266685
0.9500000000000001,0.5,0.09339717566655752
0.96,0.5,0.09122883227733763
0.97,0.5,0.08905892540092815
0.98,0.5,0.08689037251524473
0.99,0.5,0.08472600464691053
1.0,0.5,0.08256856490471257
1.01,0.5,0.08042070722478128
1.02,0.5,0.07828499523143241
1.03,0.5,0.07616390112861635
1.04,0.5,0.07405980454948558
1.05,0.5,0.07197499130528202
1.06,0.5,0.06991165198912734
1.07,0.5,0.06787188040502368
1.08,0.5,0.06585767180715392
1.09,0.5,0.06387092094911073
1.1,0.5,0.0619134199567319
1.11,0.5,0.0599868560515744
1.12,0.5,0.0580928091644149
1.1300000000000001,0.5,0.05623274948936629
1.1400000000000001,0.5,0.054408035038988355
1.1500000000000001,0.5,0.052619909268880105
1.16,0.5,0.050869498846505275
1.17,0.5,0.049157811643172386
1.18,0.5,0.0474857350300073
1.19,0.5,0.04585403455828543
1.2,0.5,0.04426335310151843
1.21,0.5,0.04271421053127162
1.22,0.5,0.041207003990845946
1.23,0.5,0.03974200882081007
1.24,0.5,0.03831938017828395
1.25,0.5,0.03693915537802865
1.26,0.5,0.03560125696832381
1.27,0.5,0.03430549653869243
1.28,0.5,0.033051579240380935
1.29,0.5,0.03183910898449276
1.3,0.5,0.030667594267560917
1.31,0.5,0.029536454560423836
1.32,0.5,0.02844502718415048
1.33,0.5,0.027392574586724845
1.34,0.5,0.026378291926625847
1.35,0.5,0.025401314864471822
1.36,0.5,0.0244607274616608
1.37,0.5,0.023555570085356158
1.3800000000000001,0.5,0.022684847222231557
1.3900000000000001,0.5,0.021847535108764086
1.4000000000000001,0.5,0.021042589093358908
1.41,0.5,0.020268950654812316
1.42,0.5,0.019525554012168427
1.43,0.5,0.018811332272517512
1.44,0.5,0.018125223075270275
1.45,0.5,0.0174661737035429
1.46,0.5,0.01683314564507928
1.47,0.5,0.016225118596384883
1.48,0.5,0.01564109391404304
1.49,0.5,0.015080097526430171
1.5,0.5,0.014541182327002475
1.51,0.5,0.014023430076969268
1.52,0.5,0.013525952850372506
1.53,0.5,0.013047894058497059
1.54,0.5,0.012588429093069163
1.55,0.5,0.012146765629074335
1.56,0.5,0.011722143628299155
1.57,0.5,0.011313835084058227
1.58,0.5,0.010921143546124331
1.59,0.5,0.010543403462818662
1.6,0.5,0.010179979374689846
1.61,0.5,0.009830264991344607
1.62,0.5,0.009493682179932838
1.6300000000000001,0.5,0.009169679890618806
1.6400000000000001,0.5,0.008857733041246896
1.6500000000000001,0.5,0.008557341380328702
1.6600000000000001,0.5,0.008268028344577434
1.67,0.5,0.00798933992447774
1.68,0.5,0.007720843548900729
1.69,0.5,0.007462126997500775
1.7,0.5,0.007212797347641715
1.71,0.5,0.006972479960835619
1.72,0.5,0.006740817512179041
1.73,0.5,0.006517469064963259
1.74,0.5,0.006302109191597558
1.75,0.5,0.006094427141071072
1.76,0.5,0.005894126052518367
1.77,0.5,0.0057009222138601524
1.78,0.5,0.005514544364105942
1.79,0.5,0.005334733037569499
1.8,0.5,0.005161239948077276
1.81,0.5,0.004993827411071296
1.82,0.5,0.004832267801487675
1.83,0.5,0.004676343045250425
1.84,0.5,0.004525844142249241
1.85,0.5,0.004380570718732283
1.86,0.5,0.004240330607122262
1.87,0.5,0.004104939451345719
1.8800000000000001,0.5,0.003974220335883849
1.8900000000000001,0.5,0.003848003436856843
1.9000000000000001,0.5,0.0037261256935637393
1.9100000000000001,0.5,0.0036084304990100734
1.92,0.5,0.003494767408065189
1.93,0.5,0.003384991861990678
1.94,0.5,0.0032789649281827903
1.95,0.5,0.003176553054071383
1.96,0.5,0.0030776278341820584
1.97,0.5,0.002982065789481523
1.98,0.5,0.0028897481581586035
1.99,0.5,0.002800560697106546
2.0,0.5,0.0027143934933977136
2.0100000000000002,0.5,0.002631140785117134
2.02,0.5,0.002550700790967043
2.0300000000000002,0.5,0.0024729755481036593
2.04,0.5,0.002397870757709844
2.05,0.5,0.002325295637845234
2.06,0.5,0.0022551627831508022
2.07,0.5,0.002187388031011606
2.08,0.5,0.0021218903338301068
2.09,0.5,0.0020585916370556285
2.1,0.5,0.0019974167626711265
2.11,0.5,0.0019382932978393153
2.12,0.5,0.001881151488441548
2.13,0.5,0.001825924137257797
2.14,0.5,0.001772546506545465
2.15,0.5,0.0017209562248048733
2.16,0.5,0.0016710931975229104
2.17,0.5,0.001622899521698568
2.18,0.5,0.0015763194039623784
2.19,0.5,0.001531299082131522
2.2,0.5,0.0014877867500313537
2.21,0.5,0.0014457324854335871
2.22,0.5,0.001405088180967199
2.23,0.5,0.0013658074778693274
2.24,0.5,0.0013278457024414071
2.25,0.5,0.0012911598050984875
2.2600000000000002,0.5,0.0012557083018907718
2.27,0.5,0.0012214512183940562
2.2800000000000002,0.5,0.0011883500358663595
2.29,0.5,0.001156367639568555
2.3000000000000003,0.5,0.001125468269165135
2.31,0.5,0.0010956174711076812
2.32,0.5,0.0010667820529249947
2.33,0.5,0.0010389300393395706
2.34,0.5,0.0010120306301315204
2.35,0.5,0.0009860541596828924
2.36,0.5,0.0009609720581288924
2.37,0.5,0.0009367568140644216
2.38,0.5,0.0009133819387299435
2.39,0.5,0.0008908219316221725
2.4,0.5,0.0008690522474769783
2.41,0.5,0.0008480492645721241
2.42,0.5,0.00082779025429055
