fn,rho0,rhocr,ap,nu1,gamma,kp,zetap,zetap2,zetarho,ar,xi,M,kd,Ndefects,epsi,Rad,g2,g3,g4,g5,g6,theta2,theta3,theta4,theta5,theta6
1176,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1177,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,254.0,0.04760158533553993,6.652877749962271,0.3600226455922197,0.6149548671849907,0.4307491742449506,0.3525773213510359,0.5054797267842704,0.0907701756018781,0.05532281524178371,-0.02128423908235966,0.006494449141830465,-0.01640380196262216
1178,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,146.0,0.05314735373208429,7.4998091085922045,0.41240297376925017,0.6136784267548739,0.41907643940357053,0.4010544482728912,0.539736603185374,0.20061910366448363,0.03155422244256525,0.05083765532925592,0.02926308784631788,0.015168890484160693
1179,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,54.0,0.05434887324102444,8.28718936948509,0.4986653810427049,0.5932920828601127,0.39514320940507325,0.49665982373346074,0.5753824255801215,0.16593612292498125,-0.012972181668279367,-0.05524174520970179,-0.047278814704398466,-0.08225804537895341
1180,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,16.0,0.05211598729374278,9.291224421027117,0.5179731133220474,0.5155895364779292,0.38861763451965853,0.5104980749504628,0.532171807667586,0.41250954775054605,0.18141841363002761,0.15060869647212607,0.042786458392430095,-0.05193364606966402
1181,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,10.0,0.04850041939362515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1182,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,6.0,0.044581222837622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1183,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,0.0,4.395385166944266e-9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1184,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,0.0,1.5692713795090185e-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1185,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,0.0,3.7007863440408073e-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1186,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,0.0,1.5154544286133387e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1187,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,0.0,3.3726355042063005e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1188,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1,0.0,1.3100631690576847e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1189,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,300.0,0.05876735317016041,11.662503838336388,0.20083614351358414,0.3124828970323424,0.6511715257316417,0.3345547119175919,0.2993991393149412,0.0325417029027768,0.020729278255745387,0.15649853472773534,-0.004050188707655321,0.03956243062591569
1190,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,288.0,0.09296036613529896,30.645952239731326,0.26991828989593997,0.3484528171846909,0.40280472694345676,0.4666156906822204,0.4357162884705724,0.04638815179778993,-0.054498673930645176,-0.0244774291664998,0.019271223603024364,0.0018977590595438366
1191,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,298.0,0.1380501910873153,27.730844059239057,0.27975427222148014,0.3492062956264222,0.42287952783651717,0.46640062417540007,0.3858071429606326,-0.09502960604716669,0.033607541704850474,-0.028763323178585758,-0.008883822950914907,-0.044706056409544115
1192,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,334.0,0.17778009234121694,20.063919285408424,0.1715198187892936,0.2692121119437054,0.44079107155334724,0.44209886367730117,0.3738745079305575,0.1473524753795434,0.016688970284510322,0.12492562236584376,0.01968345042113747,0.015128413746702084
1193,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,270.0,0.17427541977109817,13.15270478000461,0.26302236689105124,0.2317501766729111,0.7903055661964399,0.1787031380014707,0.3748982634936761,0.3173086391174649,-0.04557314212981901,-0.016383616462197763,0.0270471399284674,0.03099593216271223
1194,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,158.0,0.13804382625376754,10.672406010185243,0.419700123134055,0.6948052496686035,0.3418937404564763,0.45664647058928326,0.5763808465023548,-0.2624361173232853,0.1134115523054813,-0.0063890298391030935,0.022730404331417715,-0.05227915211275736
1195,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,24.0,0.11204818956884566,10.83350473854976,0.40771055781115656,0.60423461317604,0.4989323490101687,0.4660267645159312,0.5486593593314408,-0.0037235279170210835,-0.08195760878742055,-0.15555370003558455,-0.051799446973404745,-0.10635459286076976
1196,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,2.0,0.0914602056585343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1197,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,0.0,1.4190372765732207e-6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1198,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,0.0,2.0867751970854442e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1199,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,0.0,1.2188472453544819e-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1200,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1,0.0,2.1400659022674517e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1201,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,26.0,0.0768712776141105,106.42205553130445,0.46194050586399515,0.48540343843724065,0.39725332724436124,0.47890969945345363,0.4680092296931235,0.04453578507471085,0.16068100736983304,0.10827748466227986,0.10168256259113852,-0.030691890363255023
1202,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,18.0,0.11581931263165957,121.8440745824667,0.45581189980313425,0.5406794964322085,0.4166530142309527,0.5263529849330417,0.5374618290585136,0.26274982206729397,0.21982814016128213,0.06104819492369162,0.07623317924086505,-0.16624451253993572
1203,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,32.0,0.1438590858296619,84.78100058048048,0.3257737180663711,0.3961541493335905,0.5369069243756154,0.34060482967476674,0.4806329827492413,0.05775619606140556,-0.046086903760641035,-0.01964767837070431,-0.021442445197133685,0.06483387910728658
1204,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,30.0,0.19095946466055924,72.91437782711219,0.327798413772172,0.38345935883925586,0.4155020418816916,0.41454806051454784,0.41772640871941674,0.17221700550604127,0.05587922372011687,-0.23596023080777337,-0.08436300515213904,-0.028833030429718593
1205,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,272.0,0.1643930959378439,11.03446311948225,0.2964249822055,0.3672941474550891,0.7125302632615631,0.234062789003774,0.48020525537130954,0.04423327771020562,0.013103092487368458,0.05194103519127809,-0.03280900258430539,0.0038867179900634753
1206,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,26.0,0.09208786514441003,10.852277146820166,0.4708073406433565,0.5494426270731417,0.450525382028282,0.5339872137599764,0.45586704788451127,0.1962029147998387,0.17503619232367623,-0.09971760713733245,0.099904384476133,-0.01392819262509606
1207,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,2.0,0.06470826912114469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1208,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,4.0,0.050662362989499554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1209,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,0.0,4.00990352034114e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1210,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,0.0,2.174449473812956e-7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1211,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,0.0,1.779465463869201e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1212,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1,0.0,7.183142969324763e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1213,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1,0.0,0.10742131254894166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
